11160,580
11165,719
11166,198
11169,585
11170,244
11171,504
11172,525
11176,479
11179,512
11182,221
11186,509
11189,30
11191,73
11192,210
11193,527
11197,571
11199,196
11201,571
11203,527
11206,535
11209,231
11210,495
11213,539
11215,276
11216,482
11217,77
11218,508
11219,231
11220,70
11221,606
11222,52
11226,443
11229,231
11231,520
11232,507
11234,207
11236,63
11241,557
11242,220
11245,38
11251,592
11252,540
11253,207
11255,191
11256,224
11257,211
11259,230
11260,605
11261,122
11262,506
11265,56
11267,504
11268,65
11269,508
11270,511
11271,208
11275,153
11278,593
11279,595
11283,77
11284,387
11292,535
11297,219
11300,277
11302,219
11303,593
11306,265
11308,519
11309,73
11310,233
11311,610
11314,503
11317,603
11320,499
11325,77
11328,173
11330,63
11331,539
11333,562
11335,288
11338,528
11339,212
11341,228
11344,268
11345,62
11347,240
11348,66
11354,151
11356,405
11358,526
11359,176
11362,213
11364,508
11368,87
11369,530
11372,318
11377,267
11378,515
11379,228
11383,385
11388,303
11391,61
11392,217
11396,73
11397,522
11398,271
11399,29
11403,204
11404,83
11405,221
11412,66
11414,213
11420,513
11421,66
11422,511
11424,216
11425,52
11426,504
11430,70
11431,532
11433,538
11437,211
11443,63
11444,228
11447,87
11452,530
11453,216
11457,78
11458,553
11459,524
11460,176
11462,601
11464,584
11466,190
11475,197
11476,217
11478,534
11480,492
11481,219
11482,283
11485,93
11486,510
11488,524
11490,229
11492,256
11493,229
11495,64
11496,362
11498,521
11501,22
11504,537
11508,218
11512,560
11516,194
11520,521
11522,222
11523,204
11525,541
11526,507
11527,213
11528,64
11532,569
11533,516
11534,539
11535,229
11536,528
11537,590
11543,71
11547,485
11550,500
11551,211
11553,511
11554,65
11558,466
11560,210
11561,523
11566,213
11569,216
11570,518
11572,508
11576,242
11585,513
11586,210
11587,606
11589,566
11591,396
11596,580
11597,495
11598,501
11600,61
11601,226
11602,498
11605,503
11608,214
11619,551
11622,173
11626,500
11628,514
11630,586
11631,267
11632,519
11634,254
11637,232
11640,15
11641,223
11642,404
11648,61
11649,214
11651,507
11652,533
11654,206
11655,520
11656,210
11658,389
11659,516
11661,86
11662,608
11663,511
11666,510
11669,533
11670,508
11671,526
11672,205
11677,192
11682,513
11683,234
11686,208
11688,206
11690,517
11691,540
11692,527
11693,198
11697,26
11699,508
11704,466
11705,387
11708,67
11710,269
11712,521
11714,522
11718,531
11720,580
11723,595
11724,100
11725,81
11726,217
11727,505
11728,491
11733,204
11734,61
11735,75
11737,516
11738,226
11740,205
11741,529
11743,325
11745,213
11746,229
11748,213
11750,510
11752,295
11753,85
11756,263
11759,19
11760,472
11761,522
11762,63
11763,92
11767,80
11768,295
11772,515
11773,58
11778,575
11779,229
11780,514
11781,250
11782,514
11783,222
11785,220
11787,491
11792,230
11794,55
11796,460
11801,530
11802,206
11803,199
11804,480
11805,180
11808,522
11809,512
11810,214
11811,75
11818,489
11819,253
11825,240
11831,68
11834,409
11836,530
11840,520
11842,52
11843,520
11845,535
11846,517
11847,197
11849,177
11850,223
11851,227
11853,532
11858,215
11863,575
11864,264
11867,214
11868,489
11869,569
11872,499
11874,616
11876,565
11877,232
11878,71
11879,93
11883,48
11886,241
11887,528
11889,233
11894,525
11896,528
11899,279
11901,526
11902,534
11903,376
11904,512
11906,241
11907,283
11909,521
11916,29
11917,200
11919,216
11923,209
11924,207
11928,215
11930,514
11933,468
11934,541
11935,521
11937,79
11938,516
11941,563
11944,21
11945,460
11946,533
11949,72
11950,88
11955,523
11958,528
11962,90
11963,66
11966,244
11967,515
11968,206
11969,522
11972,528
11973,79
11974,507
11977,418
11978,232
11979,529
11984,541
11986,234
11987,90
11988,511
11990,174
11991,213
11992,471
11993,27
11994,518
11998,88
11999,300
12005,516
12006,525
12009,61
12010,79
12015,232
12016,526
12017,28
12018,291
12019,614
12021,289
12023,396
12024,584
12025,222
12028,120
12029,499
12032,533
12034,412
12036,200
12038,52
12042,531
12043,400
12044,532
12045,66
12052,64
12053,229
12054,207
12055,183
12056,216
12063,592
12068,66
12073,83
12075,193
12078,232
12082,530
12083,266
12084,515
12089,506
12090,511
12099,504
12101,85
12102,177
12105,231
12107,522
12111,510
12119,227
12121,530
12122,298
12125,217
12128,526
12132,488
12135,526
12139,285
12141,206
12142,69
12145,86
12148,226
12149,292
12153,53
12156,516
12157,275
12158,194
12160,190
12165,5
12169,240
12171,57
12172,57
12176,216
12177,611
12179,263
12181,201
12182,104
12183,508
12185,379
12186,496
12188,169
12192,374
12193,531
12194,223
12195,295
12196,493
12197,86
12198,221
12202,43
12203,362
12205,265
12206,394
12211,402
12212,514
12218,533
12219,226
12222,539
12223,213
12224,235
12227,64
12228,504
12229,497
12236,174
12237,259
12240,199
12241,213
12249,63
12250,220
12252,525
12254,280
12256,81
12257,512
12258,274
12259,300
12260,581
12263,212
12269,220
12273,513
12276,535
12277,486
12279,57
12286,51
12287,524
12292,528
12293,596
12296,283
12297,303
12299,73
12301,566
12302,17
12305,230
12307,279
12310,32
12311,501
12312,565
12313,82
12316,58
12320,588
12322,232
12323,380
12324,236
12325,515
12326,538
12327,267
12328,206
12331,212
12332,538
12337,517
12338,533
12339,490
12341,58
12342,74
12343,70
12347,27
12349,63
12355,498
12357,224
12359,53
12366,61
12372,229
12374,402
12375,529
12376,282
12380,46
12382,74
12383,505
12387,508
12389,59
12390,287
12393,177
12396,242
12398,532
12401,520
12402,224
12403,520
12404,511
12405,517
12406,502
12407,513
12408,500
12410,33
12413,233
12415,64
12420,518
12422,515
12425,577
12426,386
12429,152
12432,87
12434,304
12436,215
12439,504
12440,57
12442,576
12443,529
12444,214
12445,528
12446,28
12449,599
12455,68
12456,287
12457,90
12458,53
12459,202
12461,20
12463,237
12468,62
12469,77
12470,397
12472,514
12473,521
12474,205
12478,268
12480,524
12486,506
12488,50
12489,76
12492,539
12493,526
12496,527
12498,448
12500,516
12501,359
12504,246
12509,511
12513,504
12517,240
12520,79
12521,90
12522,71
12523,222
12524,220
12527,521
12528,221
12530,62
12534,221
12535,81
12536,84
12539,61
12543,200
12548,256
12551,522
12553,237
12554,223
12555,510
12557,55
12558,223
12563,508
12564,230
12568,507
12570,389
12571,455
12572,75
12573,730
12574,563
12575,522
12576,542
12577,531
12579,78
12581,138
12582,525
12583,214
12586,513
12589,220
12590,221
12593,210
12595,553
12596,30
12601,495
12602,567
12603,534
12604,172
12605,218
12611,213
12612,515
12615,533
12617,74
12620,539
12622,505
12623,507
12624,187
12625,202
12626,30
12629,514
12630,512
12635,286
12638,289
12643,211
12644,525
12646,208
12650,516
12652,61
12653,560
12654,212
12655,515
12658,65
12662,255
12664,617
12668,226
12669,210
12672,183
12674,480
12678,517
12679,224
12680,213
12682,88
12686,604
12689,72
12693,598
12696,288
12702,520
12703,505
12704,490
12707,37
12708,224
12713,63
12716,536
12718,57
12719,519
12721,532
12724,580
12726,579
12727,500
12729,510
12730,211
12733,222
12735,503
12739,194
12743,482
12745,514
12748,212
12749,528
12750,532
12751,295
12752,506
12756,284
12758,159
12759,33
12760,503
12761,515
12764,204
12765,506
12766,518
12767,227
12769,75
12770,58
12771,224
12775,501
12776,248
12777,274
12779,115
12780,87
12781,508
12784,80
12785,207
12786,79
12787,376
12796,86
12802,239
12804,528
12805,230
12807,55
12809,510
12810,537
12811,533
12812,69
12813,224
12815,536
12818,194
12820,228
12821,283
12823,536
12824,465
12830,21
12831,39
12832,580
12838,506
12840,521
12842,216
12843,234
12844,266
12847,517
12849,514
12850,493
12851,18
12854,578
12856,70
12857,271
12863,523
12864,542
12866,509
12867,81
12868,196
12869,241
12877,231
12886,493
12887,240
12888,208
12889,476
12891,316
12893,236
12894,522
12899,219
12900,8
12902,65
12906,597
12909,532
12912,281
12915,80
12916,470
12917,508
12918,222
12922,263
12924,173
12925,209
12927,510
12928,215
12929,299
12930,304
12931,276
12933,264
12935,383
12937,227
12939,595
12944,207
12945,570
12948,48
12949,205
12950,502
12953,220
12955,82
12958,59
12960,398
12968,472
12970,520
12972,512
12973,45
12974,214
12975,511
12976,262
12977,577
12979,181
12982,505
12984,212
12985,79
12986,245
12991,550
12995,511
12997,505
12998,526
13001,266
13003,604
13004,209
13005,517
13006,74
13008,74
13009,528
13011,84
13012,280
13014,202
13015,59
13019,231
13020,75
13021,523
13022,301
13023,584
13024,196
13028,26
13029,237
13030,226
13032,119
13036,535
13038,513
13039,521
13041,493
13044,510
13047,69
13049,558
13050,599
13051,72
13054,67
13055,63
13056,261
13057,492
13059,536
13063,239
13065,220
13067,60
13072,223
13074,273
13078,76
13080,288
13083,69
13084,210
13085,533
13086,230
13090,212
13091,79
13092,526
13096,505
13099,519
13100,286
13102,217
13105,552
13106,72
13110,48
13113,57
13115,313
13117,223
13120,519
13121,405
13122,231
13123,64
13124,229
13127,29
13131,104
13132,416
13135,506
13144,289
13145,240
13146,67
13147,592
13152,179
13154,205
13155,510
13157,224
13159,524
13163,74
13164,208
13165,528
13169,172
13172,517
13173,291
13175,57
13178,526
13180,232
13181,117
13189,226
13197,414
13199,239
13204,73
13205,588
13207,236
13208,524
13209,611
13211,289
13212,41
13213,516
13215,519
13217,205
13218,232
13219,236
13222,64
13223,508
13224,522
13225,448
13226,69
13227,67
13229,396
13231,267
13232,80
13233,239
13236,393
13238,491
13239,587
13242,271
13245,542
13247,219
13248,224
13251,407
13252,211
13253,517
13254,513
13257,530
13263,571
13266,92
13267,228
13271,419
13272,306
13279,501
13281,254
13282,505
13283,233
13284,593
13286,44
13288,60
13290,573
13292,396
13300,589
13304,211
13308,510
13310,51
13311,228
13313,584
13315,531
13317,519
13319,65
13322,522
13326,484
13328,535
13330,384
13332,388
13333,229
13334,459
13335,514
13337,220
13339,733
13341,513
13342,120
13344,586
13347,206
13348,583
13349,65
13350,520
13351,510
13355,498
13358,237
13359,213
13363,514
13364,70
13366,279
13367,382
13369,219
13370,539
13371,57
13372,63
13374,286
13376,192
13377,239
13378,525
13382,96
13383,209
13385,76
13386,504
13387,228
13388,533
13391,20
13396,216
13399,218
13404,529
13405,586
13406,575
13408,220
13409,43
13411,517
13412,65
13415,491
13416,503
13419,78
13420,504
13423,516
13424,619
13425,272
13428,244
13431,406
13434,218
13435,531
13436,515
13437,90
13439,85
13440,523
13441,197
13442,498
13443,84
13448,229
13450,528
13453,246
13456,587
13457,237
13460,557
13468,219
13470,197
13472,77
13473,510
13474,78
13476,267
13481,464
13484,236
13485,212
13486,285
13489,279
13491,198
13492,196
13493,252
13495,583
13496,510
13498,525
13500,373
13502,488
13504,514
13505,519
13508,526
13512,513
13515,493
13516,538
13517,491
13518,522
13520,72
13521,518
13523,219
13530,62
13531,271
13533,409
13535,535
13536,237
13537,492
13541,89
13542,59
13543,79
13545,57
13547,203
13549,77
13551,500
13553,254
13556,528
13557,213
13558,218
13562,215
13563,542
13564,581
13569,514
13571,506
13572,45
13573,503
13575,520
13578,392
13580,74
13581,210
13583,174
13585,77
13587,569
13588,510
13589,251
13591,227
13593,93
13594,54
13599,215
13603,504
13605,231
13606,537
13608,18
13610,507
13612,589
13613,400
13615,528
13616,217
13618,504
13619,238
13620,52
13621,529
13623,599
13625,63
13626,231
13627,217
13630,495
13632,72
13634,65
13635,94
13637,224
13638,572
13640,268
13641,235
13642,411
13646,204
13647,183
13650,401
13655,218
13658,63
13659,87
13662,512
13663,264
13666,558
13667,518
13673,288
13674,512
13680,520
13682,55
13683,209
13684,215
13686,204
13687,533
13688,532
13691,77
13692,221
13693,504
13695,526
13698,599
13699,515
13702,306
13705,33
13714,535
13716,222
13721,413
13722,249
13724,60
13726,94
13727,62
13728,80
13732,296
13735,234
13736,101
13738,64
13741,374
13744,185
13746,407
13747,501
13752,525
13756,221
13760,84
13761,232
13762,78
13763,515
13770,298
13776,271
13777,32
13778,420
13779,71
13780,84
13781,501
13783,32
13786,191
13789,67
13790,206
13794,218
13797,267
13799,525
13801,517
13803,89
13804,502
13805,528
13810,282
13811,57
13812,283
13813,520
13817,493
13820,532
13824,156
13826,553
13828,508
13829,279
13834,215
13835,85
13838,84
13839,280
13841,72
13843,609
13844,289
13845,65
13849,538
13850,107
13853,291
13854,566
13857,96
13860,404
13864,215
13867,590
13869,246
13872,225
13873,497
13874,236
13876,242
13878,507
13880,320
13881,61
13883,214
13884,218
13888,494
13890,536
13892,292
13896,213
13897,213
13899,533
13900,244
13901,202
13903,246
13905,68
13906,77
13908,74
13913,285
13918,80
13920,61
13921,524
13922,584
13924,530
13925,63
13928,220
13929,504
13934,531
13935,233
13936,522
13939,517
13943,495
13945,506
13947,503
13948,510
13951,525
13954,584
13955,222
13958,610
13959,511
13963,298
13965,81
13966,517
13967,57
13968,234
13969,71
13970,284
13972,94
13976,59
13977,228
13978,93
13982,592
13985,278
13986,408
13987,169
13990,483
13991,535
13992,182
13997,201
13999,411
14001,494
14002,530
14013,103
14014,81
14015,514
14016,227
14018,58
14020,219
14021,515
14022,223
14024,604
14025,281
14027,77
14032,82
14033,592
14034,158
14039,197
14041,213
14043,511
14044,579
14045,529
14047,535
14048,208
14049,299
14052,598
14054,524
14056,232
14065,267
14069,389
14072,258
14074,511
14075,505
14077,534
14080,80
14081,26
14084,504
14085,51
14086,236
14087,227
14090,498
14091,201
14092,73
14095,8
14098,220
14100,587
14101,525
14104,233
14108,207
14110,518
14113,530
14115,510
14116,525
14121,519
14123,594
14124,512
14130,198
14132,535
14133,49
14134,69
14135,67
14140,490
14143,492
14146,244
14147,233
14148,11
14153,95
14154,500
14158,235
14159,493
14161,34
14165,220
14166,528
14167,83
14169,62
14170,73
14172,56
14173,214
14176,57
14178,54
14179,494
14180,530
14188,227
14192,519
14196,207
14197,207
14199,21
14200,502
14201,196
14205,509
14207,230
14212,587
14213,227
14214,208
14215,24
14218,526
14219,398
14223,27
14224,521
14226,527
14228,6
14231,182
14233,64
14234,526
14235,77
14236,225
14241,406
14249,223
14250,477
14255,357
14256,415
14257,606
14261,540
14263,501
14269,522
14273,206
14276,521
14280,509
14282,89
14286,227
14288,233
14290,272
14292,379
14297,140
14300,13
14301,275
14303,498
14306,518
14321,71
14322,287
14323,501
14325,511
14326,98
14327,268
14328,221
14330,388
14336,504
14338,588
14339,172
14340,515
14343,273
14346,290
14348,512
14349,429
14350,280
14352,527
14353,525
14356,515
14358,60
14360,267
14363,623
14368,510
14369,70
14372,74
14373,530
14374,205
14377,81
14379,597
14380,207
14382,226
14383,169
14384,508
14385,71
14386,529
14387,75
14391,255
14392,583
14393,230
14395,272
14396,538
14397,87
14399,559
14400,80
14401,63
14403,570
14404,200
14408,171
14411,489
14412,293
14419,538
14420,512
14422,76
14423,539
14424,563
14427,64
14431,197
14435,583
14437,204
14438,54
14441,86
14443,487
14444,238
14445,224
14446,48
14451,65
14456,68
14459,226
14461,592
14464,537
14465,74
14466,334
14468,127
14470,578
14472,209
14473,219
14474,490
14476,532
14477,66
14483,224
14485,279
14487,532
14489,291
14490,271
14492,223
14496,528
14499,287
14501,220
14504,195
14505,198
14506,517
14508,471
14514,525
14515,202
14516,243
14517,209
14518,560
14520,518
14523,69
14525,229
14528,518
14529,380
14531,204
14533,529
14535,385
14539,534
14543,241
14544,495
14545,64
14546,226
14547,231
14548,225
14550,220
14554,500
14555,234
14556,535
14557,511
14558,59
14559,529
14561,574
14562,519
14564,502
14565,32
14566,156
14567,275
14571,280
14573,251
14576,521
14577,541
14578,499
14582,583
14584,517
14585,74
14588,302
14589,206
14592,301
14593,222
14595,67
14597,55
14598,53
14599,475
14600,535
14601,478
14607,219
14611,516
14612,509
14613,600
14614,73
14617,458
14622,579
14625,293
14628,224
14629,32
14631,526
14632,327
14637,286
14641,511
14644,380
14646,221
14649,523
14651,198
14653,271
14656,78
14657,379
14664,191
14666,206
14672,196
14676,511
14677,505
14678,68
14680,563
14687,208
14688,86
14691,62
14697,211
14704,63
14706,521
14710,63
14711,83
14712,529
14714,49
14715,518
14716,529
14717,70
14721,511
14722,25
14724,516
14725,78
14726,508
14727,69
14731,70
14732,420
14736,490
14739,534
14740,510
14741,213
14742,399
14744,579
14745,512
14749,276
14750,208
14752,222
14755,232
14757,322
14764,511
14766,530
14767,29
14771,483
14773,521
14774,47
14775,86
14779,535
14780,67
14781,88
14783,221
14785,197
14787,506
14788,270
14790,200
14792,531
14794,78
14800,214
14802,527
14803,61
14804,517
14806,248
14812,379
14813,522
14815,529
14819,591
14824,203
14825,589
14827,282
14828,519
14833,389
14835,200
14836,527
14842,75
14843,512
14845,231
14851,228
14853,578
14854,561
14855,176
14857,290
14858,515
14859,569
14860,524
14863,527
14866,60
14867,73
14868,521
14869,520
14870,543
14871,68
14874,500
14876,228
14877,228
14878,323
14879,508
14882,273
14884,517
14885,219
14893,219
14894,521
14899,489
14903,64
14904,85
14905,92
14906,271
14911,237
14914,208
14915,261
14916,318
14917,528
14920,73
14922,227
14924,32
14926,500
14928,520
14930,310
14932,54
14934,84
14936,74
14940,496
14942,611
14945,34
14946,265
14948,533
14949,206
14951,218
14956,506
14959,203
14962,485
14967,214
14968,495
14971,518
14973,501
14981,65
14982,225
14983,224
14986,282
14987,190
14989,56
14990,34
14991,594
14992,522
14993,50
14996,80
14998,220
14999,66
15000,571
15006,523
15008,538
15010,530
15011,203
15012,109
15015,91
15018,63
15019,65
15023,522
15025,246
15026,537
15027,288
15028,223
15030,538
15033,70
15035,212
15038,282
15040,274
15041,88
15044,522
15045,504
15048,291
15049,498
15050,586
15051,80
15055,167
15058,198
15059,285
15062,568
15064,73
15067,538
15072,530
15074,524
15079,203
15080,5
15082,525
15083,585
15093,486
15094,166
15095,384
15096,560
15097,201
15098,74
15103,511
15106,581
15107,208
15109,562
15110,506
15112,32
15113,518
15115,178
15116,210
15117,27
15118,199
15119,232
15120,509
15121,510
15130,78
15131,38
15132,20
15135,527
15136,503
15139,253
15140,241
15141,405
15142,62
15145,219
15152,567
15154,218
15156,522
15161,509
15162,112
15165,500
15166,224
15169,508
15170,198
15174,502
15176,524
15180,59
15181,512
15182,218
15183,69
15184,224
15185,470
15187,534
15194,221
15195,213
15196,531
15198,534
15199,221
15203,283
15205,572
15207,70
15214,179
15216,73
15222,241
15223,382
15227,277
15228,522
15231,296
15232,157
15233,55
15234,576
15236,608
15238,516
15241,594
15242,523
15245,211
15247,517
15248,599
15250,499
15256,81
15257,78
15258,54
15259,289
15260,534
15261,14
15263,221
15266,281
15269,52
15271,202
15275,201
15277,217
15278,298
15279,608
15282,575
15283,75
15285,266
15286,75
15287,83
15288,522
15290,583
15291,483
15293,515
15295,468
15296,24
15298,513
15301,223
15302,53
15303,511
15304,219
15306,405
15309,496
15311,31
15314,224
15315,267
15320,74
15321,67
15323,240
15324,606
15326,272
15327,214
15329,536
15330,540
15332,518
15334,521
15337,221
15341,213
15342,539
15343,599
15344,498
15345,248
15347,242
15348,190
15352,517
15355,513
15357,580
15358,519
15359,230
15361,40
15362,87
15366,532
15367,589
15370,252
15371,516
15372,284
15375,521
15376,79
15379,534
15381,213
15387,361
15393,510
15394,540
15395,295
15398,32
15401,458
15405,517
15407,493
15408,567
15409,518
15410,73
15416,528
15418,219
15420,516
15424,76
15428,201
15429,268
15431,235
15434,514
15437,564
15438,522
15439,239
15441,523
15445,242
15447,512
15448,75
15451,527
15452,501
15453,533
15455,221
15456,58
15457,216
15458,26
15460,541
15461,535
15466,511
15467,221
15469,539
15475,91
15477,162
15479,509
15481,518
15482,211
15485,520
15489,214
15490,206
15498,202
15499,605
15500,523
15502,232
15504,535
15506,487
15507,85
15508,193
15510,195
15512,536
15513,68
15515,225
15518,164
15519,522
15521,509
15525,58
15532,568
15533,534
15534,271
15535,270
15536,536
15537,87
15539,535
15542,512
15543,196
15550,608
15551,284
15552,82
15558,536
15559,542
15561,167
15562,229
15563,206
15564,521
15568,305
15570,385
15571,213
15575,53
15577,530
15580,129
15587,541
15591,290
15595,513
15598,522
15600,198
15601,470
15602,206
15603,195
15604,512
15605,507
15607,406
15612,284
15617,44
15619,510
15620,216
15622,58
15626,566
15627,231
15629,59
15630,200
15631,530
15632,524
15633,285
15637,567
15640,292
15642,516
15646,525
15648,68
15652,218
15654,497
15655,261
15656,54
15658,512
15659,198
15663,604
15666,79
15668,58
15670,599
15671,514
15673,503
15675,530
15680,296
15682,529
15684,61
15685,73
15687,65
15689,49
15690,568
15691,40
15692,220
15694,525
15700,24
15701,493
15702,69
15703,205
15705,565
15706,163
15707,292
15708,507
15709,520
15710,536
15711,511
15712,536
15715,199
15717,223
15719,250
15723,293
15727,510
15728,66
15731,222
15732,162
15736,214
15738,514
15739,265
15741,524
15743,528
15745,503
15746,213
15748,71
15754,506
15756,221
15757,525
15758,215
15759,197
15762,280
15764,231
15765,101
15766,171
15769,610
15770,207
15772,516
15775,524
15777,297
15778,226
15780,205
15785,228
15786,231
15787,26
15789,229
15790,70
15794,513
15799,290
15800,523
15801,585
15803,506
15807,498
15811,231
15812,89
15814,499
15815,568
15817,523
15819,522
15820,97
15821,507
15824,224
15825,224
15831,89
15832,216
15836,272
15840,213
15845,287
15847,219
15849,172
15851,240
15853,214
15855,275
15861,502
15862,516
15867,537
15869,534
15870,240
15874,252
15878,105
15881,494
15882,145
15886,78
15887,491
15891,583
15893,587
15899,241
15900,541
15901,525
15902,213
15905,558
15907,66
15914,542
15915,81
15916,27
15917,209
15919,31
15922,402
15923,525
15925,619
15928,95
15929,508
15934,512
15937,218
15939,215
15943,76
15946,507
15947,269
15948,206
15949,532
15952,528
15953,512
15955,204
15956,530
15960,41
15961,525
15963,506
15965,261
15966,221
15967,509
15970,515
15972,78
15974,519
15978,586
15979,383
15982,83
15983,24
15986,187
15989,316
15991,542
15993,207
15995,273
15998,109
16000,240
16002,499
16005,290
16006,253
16009,221
16011,521
16012,522
16015,70
16016,532
16017,387
16018,208
16024,68
16025,17
16028,610
16034,519
16036,520
16037,514
16040,225
16041,192
16045,556
16050,170
16056,250
16065,566
16068,73
16069,533
16075,516
16077,78
16087,206
16089,235
16094,73
16095,511
16096,37
16099,570
16100,530
16102,511
16105,221
16106,89
16110,56
16111,725
16114,589
16115,294
16117,233
16119,519
16123,217
16124,90
16126,74
16127,216
16131,355
16132,207
16135,226
16136,498
16137,228
16138,605
16139,92
16142,294
16143,215
16144,11
16146,54
16147,317
16148,150
16155,254
16156,516
16157,385
16159,231
16160,510
16162,217
16165,506
16171,535
16174,463
16177,515
16179,199
16180,273
16181,516
16182,494
16183,60
16185,513
16187,528
16191,196
16193,250
16195,505
16199,537
16200,211
16201,68
16202,520
16205,266
16208,512
16209,524
16212,596
16213,210
16215,225
16216,8
16219,494
